Date,realized_vol_proxy,garch_forecast,baseline_forecast,garch_error,baseline_error
2024-04-23,1.1796780401231726,0.9516944903800248,0.6997883844555951,-0.22798354974314772,-0.47988965566757746
2024-04-24,0.0474703039763244,0.9516944903800248,0.7359325644857792,0.9042241864037004,0.6884622605094548
2024-04-25,0.3806194283441744,0.8770837925082297,0.7061971905505129,0.49646436416405526,0.3255777622063385
2024-04-26,0.94292339311136,0.8770837925082297,0.7083920161048773,-0.06583960060313032,-0.23453137700648263
2024-04-29,0.3535232694823003,0.8770837925082297,0.7316007390301699,0.5235605230259294,0.3780774695478696
2024-04-30,1.5967978006631474,0.8770837925082297,0.724099122458154,-0.7197140081549177,-0.8726986782049934
2024-05-01,0.3252433583636344,0.8770837925082297,0.7712671384626467,0.5518404341445953,0.44602378009901233
2024-05-02,0.9309852910502436,0.9583289928775707,0.7633390459438439,0.027343701827327038,-0.1676462451063997
2024-05-03,1.231920144667598,0.9583289928775707,0.7638163255942887,-0.27359115179002735,-0.46810381907330934
2024-05-06,1.027383846219407,0.9583289928775707,0.7983157329586797,-0.06905485334183625,-0.22906811326072718
2024-05-07,0.1102754493375411,0.9583289928775707,0.8225986104489414,0.8480535435400296,0.7123231611114004
2024-05-08,0.0096719511794527,0.9583289928775707,0.8216275301948441,0.9486570416981179,0.8119555790153914
2024-05-09,0.574538924512986,0.8364865616209527,0.8210236465709645,0.26194763710796665,0.24648472205797844
2024-05-10,0.1287279472118581,0.8364865616209527,0.8130459186167005,0.7077586144090946,0.6843179714048424
2024-05-13,0.0134358610674151,0.8364865616209527,0.8134941961014539,0.8230507005535376,0.8000583350340388
2024-05-14,0.4577668137048924,0.8364865616209527,0.8129435135543844,0.3787197479160603,0.355176699849492
2024-05-15,1.2306785941566711,0.8364865616209527,0.8082684198821944,-0.39419203253571844,-0.4224101742744767
2024-05-16,0.2059522433108735,0.7934789958345619,0.8375315211658868,0.5875267525236885,0.6315792778550133
2024-05-17,0.1436274336529358,0.7934789958345619,0.8031596515294072,0.6498515621816261,0.6595322178764713
2024-05-20,0.115162763086003,0.7934789958345619,0.7834449078950423,0.6783162327485589,0.6682821448090392
2024-05-21,0.244970022129263,0.7934789958345619,0.7834825700396416,0.5485089737052989,0.5385125479103786
2024-05-22,0.2883431152048528,0.7934789958345619,0.7840861152409343,0.5051358806297092,0.4957430000360815
2024-05-23,0.7331204647385968,0.6163444716484978,0.7605002420337953,-0.116775993090099,0.02737977729519847
2024-05-24,0.6594602133845969,0.6163444716484978,0.764946309980175,-0.04311574173609911,0.10548609659557806
2024-05-28,0.0698625837484898,0.6163444716484978,0.7221573152553143,0.546481887900008,0.6522947315068246
2024-05-29,0.7027382409591512,0.6163444716484978,0.6737238997611865,-0.08639376931065335,-0.029014341197964644
2024-05-30,0.665567956599888,0.6163444716484978,0.6894476748641009,-0.04922348495139017,0.023879718264212868
2024-05-31,0.9066984576428748,0.7345283533997232,0.692230906692817,-0.1721701042431516,-0.21446755095005787
2024-06-03,0.0814908291881459,0.7345283533997232,0.7025767259888238,0.6530375242115773,0.6210858968006779
2024-06-04,0.1117265570743199,0.7345283533997232,0.6740444357318838,0.6228017963254033,0.5623178786575639
2024-06-05,1.1815107203701696,0.7345283533997232,0.6609516442324429,-0.44698236697044635,-0.5205590761377267
2024-06-06,0.0018523184051498,0.7345283533997232,0.6610467353622004,0.7326760349945735,0.6591944169570506
2024-06-07,0.1216598749885037,0.7270307654655429,0.66054340385957,0.6053708904770392,0.5388835288710663
2024-06-10,0.3085007684025449,0.7270307654655429,0.6545273571154463,0.418529997062998,0.3460265887129014
2024-06-11,0.2405560290063579,0.7270307654655429,0.6396479498676111,0.48647473645918504,0.3990919208612532
2024-06-12,0.8179448608894144,0.7270307654655429,0.638892953771262,-0.09091409542387152,-0.17905190711815244
2024-06-13,0.2011254119861179,0.7270307654655429,0.5550759136249739,0.525905353479425,0.353950501638856
2024-06-14,0.0608316230443597,0.627297091173075,0.54442559831545,0.5664654681287152,0.4835939752710903
2024-06-17,0.7927323727802357,0.627297091173075,0.5309704231021538,-0.1654352816071607,-0.26176194967808186
2024-06-18,0.2537612548146752,0.627297091173075,0.50825559932614,0.37353583635839976,0.25449434451146474
2024-06-20,0.2720254965052706,0.627297091173075,0.48528162569246425,0.3552715946678044,0.21325612918719367
2024-06-21,0.1341507182864606,0.627297091173075,0.4926784204197515,0.49314637288661434,0.3585277021332909
2024-06-24,0.3255919547209878,0.5833591444208501,0.49515812775675977,0.25776718969986234,0.16956617303577198
2024-06-25,0.3843358589773127,0.5833591444208501,0.49783678832011247,0.19902328544353742,0.11350092934279976
2024-06-26,0.1247378106597345,0.5833591444208501,0.4996032918012561,0.45862133376111563,0.37486548114152163
2024-06-27,0.1574991633483424,0.5833591444208501,0.4988836727759339,0.4258599810725077,0.34138450942759146
2024-06-28,0.3942828835853001,0.5833591444208501,0.4958006579571177,0.18907626083555001,0.10151777437181758
2024-07-01,0.2056138515905159,0.5564848654492399,0.4617749597348366,0.350871013858724,0.2561611081443207
2024-07-02,0.6707346814495873,0.5564848654492399,0.45846219407703775,-0.11424981600034734,-0.2122724873725495
2024-07-03,0.4452478888448919,0.5564848654492399,0.4695983352402911,0.111236976604348,0.024350446395399183
2024-07-05,0.5749921819444149,0.5564848654492399,0.47305266627554277,-0.018507316495175008,-0.10193951566887216
2024-07-08,0.1153318908460997,0.5564848654492399,0.4793096558500393,0.44115297460314024,0.36397776500393964
2024-07-09,0.0971924703203823,0.5533951275536405,0.4720848460311033,0.4562026572332582,0.374892375710721
2024-07-10,0.9846643936390638,0.5533951275536405,0.4407880657624042,-0.43126926608542326,-0.5438763278766596
2024-07-11,0.8659842723666649,0.5533951275536405,0.4563339840668261,-0.31258914481302436,-0.40965028829983874
2024-07-12,0.6287592655747126,0.5533951275536405,0.4961830606726792,-0.07536413802107211,-0.13257620490203342
2024-07-15,0.2746512793923752,0.5533951275536405,0.474072009545138,0.2787438481612653,0.1994207301527628
2024-07-16,0.5912379055716771,0.673855431031964,0.4436943159194121,0.08261752546028689,-0.147543589652265
2024-07-17,1.4120240564024378,0.673855431031964,0.4311594268372453,-0.7381686253704738,-0.9808646295651925
2024-07-18,0.7714660203140911,0.673855431031964,0.525872941328087,-0.09761058928212707,-0.24559307898600402
2024-07-19,0.6662788945031607,0.673855431031964,0.5543492214012128,0.0075765365288033015,-0.1119296731019479
2024-07-22,1.0257296830807423,0.673855431031964,0.5394384872022244,-0.3518742520487783,-0.4862911958785179
2024-07-23,0.156973833481417,0.91130454048116,0.5648501510477981,0.754330706999743,0.4078763175663811
2024-07-24,2.292338939844813,0.91130454048116,0.5654358434690357,-1.381034399363653,-1.7269030963757772
2024-07-25,0.5223930049926091,0.91130454048116,0.7166047963661057,0.38891153548855095,0.19421179137349665
2024-07-26,1.1137532149954434,0.91130454048116,0.7229435523729829,-0.2024486745142834,-0.39080966262246053
2024-07-29,0.0587514524785046,0.91130454048116,0.7361025813796205,0.8525530880026555,0.6773511289011159
2024-07-30,0.5079318909130472,1.0562984043647365,0.7354175440650905,0.5483665134516893,0.22748565315204328
2024-07-31,1.6123923324570313,1.0562984043647365,0.7417632177225111,-0.5560939280922947,-0.8706291147345202
2024-08-01,1.4262321830854483,1.0562984043647365,0.7855464811690683,-0.36993377872071176,-0.64068570191638
2024-08-02,1.8793877293572268,1.0562984043647365,0.8280190008859112,-0.8230893249924902,-1.0513687284713156
2024-08-05,2.9556148981890664,1.0562984043647365,0.8940751684034127,-1.8993164938243299,-2.061539729785654
2024-08-06,0.9177426487773648,1.8146442922801385,1.0372945034073928,0.8969016435027737,0.11955185463002804
2024-08-07,0.670660270423625,1.8146442922801385,1.055556137180249,1.1439840218565136,0.3848958667566241
2024-08-08,2.2854145387280997,1.8146442922801385,1.0554410511578718,-0.4707702464479613,-1.229973487570228
2024-08-09,0.4399998921796559,1.8146442922801385,1.1456925110284475,1.3746444001004825,0.7056926188487915
2024-08-12,0.0525267154718768,1.8146442922801385,1.1489707151878632,1.7621175768082618,1.0964439997159865
2024-08-13,1.6311848742340496,1.3529313809260697,1.147686973701606,-0.2782534933079799,-0.48349790053244357
2024-08-14,0.3149929334443642,1.3529313809260697,1.1881932267109427,1.0379384474817055,0.8732002932665786
2024-08-15,1.6994927720332405,1.3529313809260697,1.1828226486656366,-0.34656139110717077,-0.5166701233676039
2024-08-16,0.2239596849682214,1.3529313809260697,1.221800601686695,1.1289716959578482,0.9978409167184735
2024-08-19,0.95160089312214,1.3529313809260697,1.2178749351544242,0.40133048780392966,0.2662740420322842
2024-08-20,0.1627495677461856,1.1438156342055306,1.2301613338008621,0.9810660664593449,1.0674117660546765
2024-08-21,0.3430679864506336,1.1438156342055306,1.2305572031989818,0.8007476477548969,0.8874892167483481
2024-08-22,0.7879362786788189,1.1438156342055306,1.2186818199165441,0.3558793555267117,0.43074554123772524
2024-08-23,1.0569109736273368,1.1438156342055306,1.2168605306344435,0.0869046605781938,0.15994955700710678
2024-08-26,0.2386431076218009,1.1438156342055306,1.2269767011477875,0.9051725265837296,0.9883335935259865
2024-08-27,0.1371794942035593,0.8937788725655211,1.2267769644078204,0.7565993783619618,1.089597470204261
2024-08-28,0.5821878230153213,0.8937788725655211,1.2219665001655113,0.3115910495501998,0.63977867715019
